date,Equity,Rates,Credit,Commodity,Liquidity,FX
2015-12-18,-0.003389012112887002,0.0005999994277954101,-0.0012470730437194877,-0.02080147330523774,0.007564573019782622,0.011581400604205427
2015-12-25,0.02764325998179129,0.0004400014877319336,-0.0050478794219607215,0.021536142365453204,0.01198067828263441,-0.00729476812128127
2016-01-01,-0.008272747033665206,0.00026000022888183593,-0.001176022842654112,-0.007515734517196226,-0.007846249521193683,0.006633944419419002
2016-01-08,-0.05964456667229656,-0.0013899993896484375,0.006982363929269458,-0.05159629997492199,-0.02416255240757477,-0.0009124641630009478
2016-01-15,-0.021695848975597065,-0.000970001220703125,0.007021413577156577,-0.05548598805728888,-1.8512085888733322e-05,0.004262209915193216
2016-01-22,0.014130535055200788,0.00015000104904174804,-0.0032298466620093724,0.03950996972728982,0.008660252083435982,0.00616411293446828
2016-01-29,0.017483856202978876,-0.0011700010299682618,0.0014150286652700461,0.0360785691946619,0.004789613641521257,0.0004017366239825737
2016-02-05,-0.031021905387579984,-0.0008299994468688965,0.006583088885709798,-0.030032921063035234,-0.007871282865645802,-0.025901032177953587
2016-02-12,-0.008122134589325536,-0.0010000002384185792,0.004087044665642803,0.011452462522733242,-0.004319932699470286,-0.010821348403307618
2016-02-19,0.02842158279654239,0.0,-0.0032014186899060604,-0.004237575271017091,0.009586612214615776,0.006459628000655915
2016-02-26,0.015783885048770818,0.0001399993896484375,-0.005345885484711321,0.02134609600366555,0.0017535343317632624,0.01604558049939353
2016-03-04,0.02666252924943846,0.0012100005149841308,-0.009041667429753236,0.048933308919270724,0.007445731789802668,-0.008252727207291088
2016-03-11,0.011100031140292677,0.0009399998188018799,-0.005575801816662035,0.05316515627215379,0.0010676174297720165,-0.012019706317678125
2016-03-18,0.013544789318703954,-0.0010599994659423828,0.0013765348778081998,0.011737678669547336,0.007515150127988874,-0.012269942057218652
2016-03-25,-0.006655088456572145,0.00028999924659729005,0.002842594520281988,-0.0220399176853604,-0.002567757809721705,0.012106553866104708
2016-04-01,0.018094879490982985,-0.0010799992084503174,0.0013327116983634646,-0.03510112420200917,0.0055630916387864665,-0.01581024186307689
2016-04-08,-0.012147962328389994,-0.0007200002670288086,0.0011960773926561474,0.03988620531173703,-0.008625951180903568,-0.004016115744894355
2016-04-15,0.016179920530294156,0.00031999945640563964,-0.00367386558017177,0.021974382188760355,0.005664061881543592,0.004881144894948175
2016-04-22,0.005214563041863629,0.0013600003719329834,-0.00535818374447683,0.03488479103740705,0.0014684273931396376,0.004435119449575087
2016-04-29,-0.01256467757162505,-0.000690000057220459,-6.25576292212493e-07,0.03572042152809063,-0.009379725764535508,-0.021446602781985846
2016-05-06,-0.003951075416199323,-0.00039999961853027344,0.004108927468640083,-0.027163531659626705,0.0031210176883505305,0.008702165262780559
2016-05-13,-0.0051187122784176475,-0.0007400000095367431,0.0003297074403727507,0.03165822331326451,-0.0010869554654186486,0.007668561352472514
2016-05-20,0.002790020105775781,0.0014399993419647217,-0.003927867555361897,0.015426259409031085,-0.0005319143876925781,0.007398762749459165
2016-05-27,0.022774220724615768,1.999974250793457e-05,-0.0017223707981402492,0.012469418029018131,0.006842105098048074,0.0022033269316112936
2016-06-03,3.326451687946097e-05,-0.0014699995517730713,0.002651202411649678,0.0057545017284101885,-0.001333842928821083,-0.01559880565466587
2016-06-10,-0.0014576584699110828,-0.0006499993801116944,0.0003048261204628977,0.01935730967493421,-0.013214552149381498,0.006061891973029754
2016-06-17,-0.011855566295882691,-0.00021000027656555175,0.002693093197035895,-0.011566919029405653,-0.006987666074003552,-0.004122615179059763
2016-06-24,-0.016323682178460253,-0.0003900003433227539,0.0007354577450501831,-0.020220233498137175,-0.016357548767102017,0.013162062157093368
2016-07-01,0.03216825081485153,-0.0012300002574920654,-0.002544561846242299,0.019527100291273802,0.021331521105338144,0.002095385898704283
2016-07-08,0.012815307923451646,-0.0008999991416931152,-0.0017450464084596273,-0.04887895488564176,0.005314829383344006,0.006795624835437497
2016-07-15,0.014949100591810982,0.0022799992561340333,-0.004247042844562843,0.008602353085574777,0.0020075747751116704,0.002907567709487857
2016-07-22,0.006147843460609259,-0.00023999929428100586,-0.0011297550424292369,-0.033479166208914224,0.002565112922715951,0.009215151923534837
2016-07-29,-0.0006574307579041427,-0.0011200010776519775,0.004323258478392683,-0.027590765597491962,0.0006239624230118257,-0.019903584868265933
2016-08-05,0.0042648229272925775,0.0012400007247924804,-0.0037934146103317246,0.007748983294368017,0.0020219020508175866,0.006908862875987021
2016-08-12,0.0005405413869266074,-0.0006700003147125244,-0.0011331497032699978,0.03242404577806268,-0.0007023698094351105,-0.004886175369310575
2016-08-19,-8.238439440599876e-05,0.0006299996376037597,-0.00196791484045597,0.04904850352207002,0.0009090910592167323,-0.01264102663018929
2016-08-26,-0.006790732657718235,0.0005700004100799561,-0.0008294586598902587,-0.019895246378941578,-0.010185182693384798,0.01121571827991108
2016-09-02,0.005043678866794243,-0.0003900003433227539,-0.0016013386228394544,-0.04376570448642936,0.006117216567635914,0.003243670185033354
2016-09-09,-0.02393137659171629,0.0007600009441375733,0.0021299563971666213,0.021861848315028576,-0.023038400119726733,-0.005632049760077473
2016-09-16,0.00533405388783903,0.00028999924659729005,-0.00020532658227506717,-0.018800865678351375,0.006085714612688337,0.008076403419735811
2016-09-23,0.011934605333782766,-0.0008599996566772461,-0.0012583356075270835,0.009853469163000339,0.010019518369027043,-0.006554960455906089
2016-09-30,0.001653852617190088,-6.999969482421876e-05,-0.000880903094436225,0.036810521111543704,-0.004068348263238009,-0.0002095126912192713
2016-10-07,-0.006701208413155246,0.001279999017715454,-0.0032331642544680406,0.020138821613046698,-0.0007148215986782059,0.011104101914517717
2016-10-14,-0.009639051073832672,0.000580000877380371,-0.00013972819416202542,0.010274084476754153,-0.009792290009822558,0.015540821095829882
2016-10-21,0.0038349781599109622,-0.0005400002002716065,-0.0002656541495860143,0.00039931287313210717,0.008622830464994296,0.006937363073495684
2016-10-28,-0.00688878953719485,0.0010500001907348634,0.0013806758019126175,-0.015354699644513858,-0.010682160228149773,-0.003546083940657363
2016-11-04,-0.019389479062317916,-0.0006200003623962402,0.004236573478730965,-0.05651199456834799,-0.019518219537823168,-0.013014731053947903
2016-11-11,0.03801591331683318,0.003340001106262207,-0.0032268178714926765,0.006015485725580083,0.018525100106145522,0.017719184362940066
2016-11-18,0.008062071919208602,0.002179999351501465,-0.006881800651233727,0.024231147358361405,0.004657726491591713,0.024496387757042104
2016-11-25,0.01441413296673999,0.00036999940872192385,-0.00391188710790738,0.015095558428594558,0.0019844366293454707,0.00276651301086539
2016-12-02,-0.009668667648663365,0.00018000125885009766,-0.00021260881569651335,0.05819685366573646,-0.007212316494979532,-0.0070943071815765535
2016-12-09,0.030831031561131095,0.0007399988174438477,-0.00465242222861359,0.011516813377027812,0.008392350937562498,0.00793890124449903
2016-12-16,-0.0006461347796091754,0.0013299989700317383,-0.0009989448929656475,0.006703497957569526,-0.0019148928053835613,0.013586661982517345
2016-12-23,0.00253312365425451,-0.000539999008178711,-0.0012621100938149388,-0.0039901815705190025,0.003114755085097065,0.0005828575985140638
2016-12-30,-0.011025740243930326,-0.0009699988365173339,0.0022125835844860886,0.016101450209836,-0.01136363844771493,-0.00601885966143445
2017-01-06,0.017040106221772877,-0.00028000116348266604,-0.001320500945684866,-5.0275064380489454e-05,0.009686610663885703,-0.0016603005172250995
2017-01-13,-0.0010277156192401993,-0.00037999868392944334,0.00045595911649226606,0.004194116877927145,0.00039752718645849616,-0.010174143055250773
2017-01-20,-0.0014638950082779267,0.0008699989318847656,-0.0010085927752080115,-0.0011004187437534396,-0.0013802334472533984,-0.004348709627190472
2017-01-27,0.010293567240650336,0.0001399993896484375,-0.0014141696094583933,-0.0048571703853652615,0.004159445586310129,-0.002084565107462466
2017-02-03,0.0011896947031881933,9.999990463256836e-05,-0.0001314746471377526,0.007321316459537153,-0.0018431018248350806,-0.006565165032616727
2017-02-10,0.008130936623029106,-0.0008200001716613769,0.0008590324755860523,0.01860727708326415,0.0005469456820331675,0.009312108537091301
2017-02-17,0.015137434901282276,0.00016000032424926759,-0.0007805202782475984,-0.011769580342318009,-0.002949305839387184,0.0014880346422940782
2017-02-24,0.006881784474937591,-0.001080000400543213,0.0007478058347398231,-0.0029774761448673193,8.703004563858641e-05,0.001386819156816932
2017-03-03,0.006665721320562534,0.0017500019073486328,-0.003572057193230088,-0.008137742634804046,0.002223191878852271,0.004451524324252443
2017-03-10,-0.0044143891259940116,0.0008999991416931152,0.0033912871549882373,-0.04641710184996739,-0.0031934297756785694,-0.0028560263237401573
2017-03-17,0.0023813125310629957,-0.0008100008964538574,-0.00045655851964482297,0.00805135393951062,0.0016295030849646952,-0.009382685908564836
2017-03-24,-0.01440976328445287,-0.001009998321533203,0.0025084577840382427,-0.013024614475808494,-0.007446810039654417,-0.006680017726361398
2017-03-31,0.00799494466272166,-4.0001869201660157e-05,-0.002474682269903883,0.026683934645751473,0.002276235149889122,0.007226751385646768
2017-04-07,-0.003038841559581118,-0.00023000001907348634,0.0004727797940468348,0.017979524404668545,-0.0020210186120684925,0.008271069692828537
2017-04-14,-0.011288319217536147,-0.0014099979400634766,0.0036349114628581036,0.016143659332409577,-0.012004662704212833,-0.006127720347025134
2017-04-21,0.008475918610634903,4.9998760223388674e-05,-0.0011593399937752658,-0.04619251061614005,0.004166666417691545,-0.0057676433546272055
2017-04-28,0.015119070908254484,0.00045000076293945314,-0.0022090622527120574,-0.0006788235032598733,0.013021190669219274,-0.009301863112122888
2017-05-05,0.0063292040095914714,0.0006999993324279786,-0.0005867350185798093,-0.029730581529023414,0.001155268054765235,-0.004038379743107057
2017-05-12,-0.0034969247494681666,-0.0001699995994567871,-0.0006700851693555165,0.021836842757443353,0.0008041631088087364,0.00608209290259043
2017-05-19,-0.0038353432805827703,-0.0009000015258789063,0.0014563441053153103,0.03040845466382569,-0.007884617324411591,-0.02115867480222766
2017-05-26,0.014313162352650677,5.000114440917969e-05,-0.0012224148109886979,-0.014167370151040304,0.009260795470522238,0.0025733401551559787
2017-06-02,0.00962406112297498,-0.0009100008010864258,0.0006204472350118673,-0.028949425842047627,0.00030581252319173416,-0.0069815225310351225
2017-06-09,-0.0029929639672202635,0.00039999961853027344,1.3235872208527955e-05,-0.012101295142419088,-0.004871793893667365,0.0056864703827728125
2017-06-16,0.000567439684434401,-0.0004199981689453125,0.001530083567341578,-0.015251032065366932,0.0014953257034038938,-0.0011308007068269177
2017-06-23,0.0021166581144114183,-0.00013000011444091797,6.720648225477799e-05,-0.028475781235138498,0.001734102373353569,0.0014409158539692157
2017-06-30,-0.006106769643016818,0.0015799999237060547,-0.0032985311491335045,0.05251559562154684,-0.0057884221278319496,-0.016855080557151236
2017-07-07,0.0007303838786849592,0.0009099984169006348,-0.00042600683071392087,-0.01844888293438174,-4.471947645158237e-05,0.0036587754622858792
2017-07-14,0.014056725212781673,-0.0007399988174438477,-0.0011651301852896867,0.021750380227755883,0.007506699796694355,-0.00937403922355795
2017-07-21,0.005395918067500061,-0.0008699989318847656,0.001173972839085602,-0.006131789427888945,0.0007886465225786177,-0.012301526247892491
2017-07-28,-0.00017793095331097852,0.0005699992179870605,-0.0012540982746825635,0.041625080503603806,-0.004967950530384568,-0.007238666036866737
2017-08-04,0.0019133450434447585,-0.0002200007438659668,0.0007633593826660845,-0.005457517402644774,0.001263363604692447,0.003002345838335474
2017-08-11,-0.01433687764019187,-0.0007800006866455078,0.004754612634430305,-0.003927101316674175,-0.027318049061838313,-0.005024601412261798
2017-08-18,-0.006459628024869324,5.000114440917969e-05,-0.00035443641122517855,-0.0060574603765503054,0.004029658225511568,0.0038680628723757327
2017-08-25,0.00721485834046387,-0.0002500009536743164,-0.001585676075554654,-0.004255529968361649,0.01044880942524471,-0.007385234283982189
2017-09-01,0.013712367462987096,-0.00011999845504760742,-0.001074414850398664,0.019310946476453816,0.0050975161602568545,0.0007547950877360154
2017-09-08,-0.006105314606766998,-0.0009599995613098145,0.0035417978372394576,0.0020704689240100826,-0.00982230872969735,-0.01594651186802043
2017-09-15,0.01576321484083998,0.0014099979400634766,-0.003951586480959918,0.022521828053251536,0.008044553744544797,0.005912634454187993
2017-09-22,0.0007959228750635816,0.0006000018119812012,-0.0016815927552005783,0.005405442489087475,0.0028515236939772592,0.003265433910901283
2017-09-29,0.006849971992643589,0.0006399989128112793,-0.0020312694884881133,0.00319060643756508,0.0004171007426129525,0.009873100577059368
2017-10-06,0.011895866182383141,0.0004399991035461426,-0.00058057309813489,-0.018682205556307063,-0.000736064070867526,0.007735294440689433
2017-10-13,0.0015062167833614915,-0.0008999991416931152,0.0019413804315281946,0.02794431930303576,0.00020725369655050785,-0.007569367705408392
2017-10-20,0.008632421553170344,0.0010100007057189941,-0.0029373487978887614,-0.0010426586963356854,-0.001873052149910459,0.00655280518153023
2017-10-27,0.0022755843254589347,0.00046999931335449217,0.00017228319393244873,0.024007166223189325,0.0008525580328023808,0.013020290933168699
2017-11-03,0.002622950695621018,-0.0008500003814697265,0.0019685221456602897,0.020750382525139166,0.0033673460947280798,0.0002107487657694307
2017-11-10,-0.002140796523101951,0.0005700016021728516,0.0012030399012327442,0.01902089937862672,-0.011761485436381636,-0.005793164499835135
2017-11-17,-0.0013359993442437768,-0.0004600000381469727,-0.00020647078194235835,-0.007559649693318238,-0.0006200192373595703,-0.007733824899453512
2017-11-24,0.009139664317895368,-0.00014000177383422852,-0.0009079401781081353,0.013823921002557915,0.007699038415969528,-0.009609240771821681
2017-12-01,0.015293476849596921,0.0002200007438659668,-0.00010919630424474636,-0.00405815911558971,-0.009100311349513246,0.0015092646229442064
2017-12-08,0.003512209202780836,0.00020999908447265624,3.8773732368657665e-05,-0.021304890053087444,0.008092739860348043,0.010764262471206099
2017-12-15,0.009168417346313351,-0.000279998779296875,0.000896159199087615,-0.0014987614145061112,0.0008350722791562016,0.00031947581266655867
2017-12-22,0.0028141120378448736,0.0012999987602233887,-0.0025923878879216544,0.022968748750248125,-0.0025477682502587197,-0.006174830503250073
2017-12-29,-0.0036260705501548474,-0.0007999992370605469,0.0005143672456691117,0.030511963048525104,-0.005757577713381746,-0.01317617297958551
2018-01-05,0.02600969929341379,0.0007100009918212891,-0.003028649842218234,0.002983471921469416,0.008242752269533244,-0.0018454819069808615
2018-01-12,0.015708251252988026,0.0007599997520446778,-0.00027081219588906413,0.021340366441998215,-0.005097611459648144,-0.010657920174708568
2018-01-19,0.008635314502009495,0.0008500003814697265,-0.0017505064600443487,-0.006310296758408884,-0.0054626015109355275,-0.004397070688264115
2018-01-26,0.02226455085657708,0.0002499985694885254,-0.0006766701995448154,0.029042825302871833,0.0008429482091401764,-0.016561775478130203
2018-02-02,-0.03854689904443476,0.0019200015068054199,1.9872751125249444e-05,-0.014931520650479757,-0.028113716539415412,0.001459495384117826
2018-02-09,-0.05161952552325133,-0.0002500009536743164,0.003682467260684663,-0.06133222367614055,-0.033939920169027894,0.01390140734963885
2018-02-16,0.04301117358891604,0.00048000097274780273,-0.004927948814191396,0.035143391598005724,0.01651755085666931,-0.014816496363468268
2018-02-23,0.00551934993766956,-6.000041961669922e-05,0.00046760580300286847,0.017899417270353046,0.007631036621487531,0.008754195203756643
2018-03-02,-0.020401866498722443,-0.0001399993896484375,0.0011089751094388312,-0.02208048468021362,-0.00939963743025425,0.0006676144840003229
2018-03-09,0.03541851123432416,0.00036999940872192385,-0.0013005192418041878,0.006431733747606527,0.01263399635198887,0.0016677106116613771
2018-03-16,-0.012402364823396517,-0.0004600000381469727,0.0018881192609855602,0.0005175764839944197,-0.003961748019839295,0.001554079528628849
2018-03-23,-0.059501963807880864,-0.00018000125885009766,0.0033701294473005294,0.02370512207717468,-0.028702533351288164,-0.00875541268021729
2018-03-30,0.020326438311210948,-0.0008899998664855957,-0.0009267945637049246,-0.004899292397437693,0.0098512291124433,0.007938272194679241
2018-04-06,-0.013783391408563772,0.0003400015830993652,-0.0001691296738907111,-0.02035589961364881,-0.003805709839827598,-0.00044371508430718354
2018-04-13,0.019900432221534592,0.000539999008178711,-0.003816398359890144,0.055417822658978544,0.00949278726654394,-0.003440212590101077
2018-04-20,0.0052101959475947535,0.0012199997901916504,-0.0013026066820378823,0.011658925676458542,0.0015221157130690278,0.0057906083006109554
2018-04-27,-8.613049428207731e-05,6.000041961669922e-05,0.0004277165348950396,-0.001308641601546423,0.004354263585424645,0.013507542347489965
2018-05-04,-0.0024307899697063595,-0.00013000011444091797,0.0005256398616343416,0.013336146338351673,0.002076571693658763,0.011251898284853068
2018-05-11,0.02414191179544045,0.0002699995040893555,-0.001472928433957632,0.010365830954153221,0.0071767121649581435,-0.0003240658895513615
2018-05-18,-0.0054074465701836605,0.0009599995613098145,-0.000664792401226133,0.009702149491344292,-0.0030434801619904418,0.011886735068494358
2018-05-25,0.00308153334248229,-0.0013599991798400879,0.002385050684278023,-0.014433785472402594,0.0007451557679885202,0.005873590937022222
2018-06-01,0.0048836556687223975,-0.0003600001335144043,0.0005237462598985387,-0.010289007607395817,-0.000907714698451001,0.0
2018-06-08,0.016239883496158125,0.0004200005531311035,-0.0019188383107040796,-0.00197013676654767,0.0047548281179180755,-0.006794769859429284
2018-06-15,0.00022665563374979492,-0.00013000011444091797,-0.001047408451433307,-0.026356171024304764,0.0008210211737616491,0.013254920612706833
2018-06-22,-0.00891477018066944,-0.00023999929428100586,0.001296950875317865,0.01688886841013959,-0.007470788747597901,-0.0028484467755365284
2018-06-29,-0.01325276134643183,-0.0005100011825561523,0.0033947014300755585,0.03391661856051287,-0.008424108996729107,0.0011637813611753423
2018-07-06,0.015248089621717975,-0.00017999887466430665,-0.0011538994260357205,-0.013765779216868279,0.008452455690596522,-0.006234770738824169
2018-07-13,0.015033585236243097,0.0,-0.0008204001370964997,-0.036111778903760494,0.004450260248949656,0.00754996892344173
2018-07-20,0.00018563440689289834,0.0006399989128112793,-0.0009793423862653472,-0.012495432604473167,-0.0027914586800646735,-0.0030606956783888473
2018-07-27,0.006063890300494146,0.0006500005722045899,-0.0019473012012474478,0.015472742028951547,-0.0006609645444495716,0.0023290411056047233
2018-08-03,0.007637958001840861,-6.999969482421876e-05,-0.0008176065347107464,-0.005401820139118829,0.005333842740346245,0.004858460952576804
2018-08-10,-0.002489153842411551,-0.0009599995613098145,0.001772045323755883,-0.008590287294458654,-0.006529207299213258,0.012823220817004488
2018-08-17,0.005947119007437607,0.00015999794006347657,-0.00011920801973391848,-0.014295665235657062,0.001975682029326209,-0.0026982371791572923
2018-08-24,0.00861717170921139,-0.00046999931335449217,-3.6737447184576055e-05,0.02692470281124182,0.0025712047252750337,-0.009885504301001768
2018-08-31,0.009333207640429997,0.0002699995040893555,-0.0006224467753431495,0.010565113103357726,-0.0036280229448159007,-0.00010511966442527942
2018-09-07,-0.010284295021147472,0.0008899998664855957,-0.0003658671170492511,-0.016343433020137854,-0.007853812253855053,0.002417525314369673
2018-09-14,0.011596016833637979,0.0005200004577636719,-0.0027943516558708303,0.007266351674263483,0.00944220563845835,-0.004089329751669868
2018-09-21,0.008499177816112091,0.0007400012016296387,-0.0010199550867378837,0.020371229070177854,0.0016155733202531664,-0.00800170677373413
2018-09-28,-0.005355532133192842,-0.00012000083923339844,-0.0001591347041366986,0.026253593064219594,-0.0018835597983174802,0.01029506695113458
2018-10-05,-0.009749522062538318,0.0016899991035461426,-0.0009031851089222331,0.016513117544325162,-0.011138613179700496,0.004517284317126391
2018-10-12,-0.0410456799665293,-0.000839998722076416,0.0018685733896946777,-0.02761423795574025,-0.021896086048452324,-0.004183241104259494
2018-10-19,0.00023495336753542873,0.0005699992179870605,0.0002851254972292272,-0.01235801272448267,0.0033317693849861164,0.005145955235116961
2018-10-26,-0.03941429114160422,-0.0012100005149841308,0.004545243842309449,-0.013987223271324734,-0.01073403868475218,0.006791364874063177
2018-11-02,0.024211216277988834,0.0013700008392333984,-0.0037160187743446593,-0.03747218110261119,0.009623343642173815,0.001867998173885832
2018-11-09,0.021281187313144212,-0.0002500009536743164,0.00023314255625550562,-0.022173437569323107,0.005509993832156646,0.0038326366591376893
2018-11-16,-0.016087676807084006,-0.0011500000953674316,0.005651099717646851,-0.018544962289263833,-0.00224654018396685,-0.004540320140120735
2018-11-23,-0.03790194688288351,-0.00019999980926513672,0.0021014549096001756,-0.06665434802432602,-0.00931643104145865,0.004664630896113353
2018-11-30,0.04847367598117258,-0.000409998893737793,-0.0015301576386951288,0.007334699853764226,0.008015800858625938,0.003611210077728133
2018-12-07,-0.04604421008387305,-0.0016300010681152344,0.004265286397445028,0.02383647226036012,-0.014277808341330757,-0.007813246973008003
2018-12-14,-0.012582270941306373,0.000410001277923584,-0.0016284475449386826,-0.024314637622724566,0.0034438235320681746,0.009636310067251186
2018-12-21,-0.07051283194960845,-0.000989999771118164,0.009792524770759481,-0.06345881269192788,-0.01960240817985408,-0.004926142702246339
2018-12-28,0.028601877703194,-0.000559999942779541,-0.0010950498327038094,-0.014040797841430197,0.0029392235501236766,-0.005878709779355784
2019-01-04,0.018585995057157634,-0.0007700014114379883,-0.0027437162869911047,0.03152161838053713,0.012279465339356628,-0.002074872388303617
