date,DBC,EEM,EFA,GLD,HYG,IEF,IWM,LQD,QQQ,SPY,TIP,TLT,VNQ
2015-04-24,0.0033445863312857593,0.02693213306168718,0.02167651716600827,-0.02205878422164631,0.003185855728602638,-0.0032112890812925343,0.011492359034624755,-0.004663727227612213,0.04273177379997084,0.0177928008797128,-0.004069639000358838,-0.01810563440627011,0.010024133080085429
2015-05-01,0.015000092121990605,-0.016191646043460572,-0.0022255440749214817,0.00026535850054898447,-0.0013918199481767202,-0.015538702579749875,-0.030907210170739385,-0.01949704218258952,-0.013479390359591559,-0.0043939639475640835,-0.009824485292294294,-0.03730896068817868,-0.031953427030332104
2015-05-08,-0.0027368943583968575,-0.006258476155056036,0.006096642596845614,0.007870528610161465,0.0031938011780108244,-0.0005620133030946883,0.005492845558714876,0.0005043298831728382,-0.0033011706526810958,0.004271009457453401,-0.005619106724222833,-0.012015871332018646,0.006251833937892082
2015-05-15,0.012623658598134302,0.006531286221614696,0.011232759271761594,0.031236268495775654,-0.000768361080802582,9.385945002415852e-05,0.008235798992268117,-0.0021844543255287174,0.008188470058404729,0.003875158557260061,-0.0008827968820820375,-0.0075096593262578,0.007579104251170143
2015-05-22,-0.02493245457898685,-0.009501647848943362,-0.0064307824907609,-0.01642134199967127,-0.0021975700268350717,-0.005340386440356393,0.006308017339717198,-0.007747253379164154,0.00812196360262929,0.0025890200169242927,-0.001944811024055415,-0.009787404067738259,-0.012825055044659472
2015-05-29,-0.015564230148351843,-0.0379038880183965,-0.019711738268045953,-0.012975778717988495,0.0011015096516526768,0.007158930550074993,-0.004339446710618811,0.0037344664644221037,-0.0038018090622334855,-0.008685923666104767,0.002479280274132689,0.01918617209585083,-0.0113677427700144
2015-06-05,-0.007905088995786236,-0.024561819325208956,-0.01515639041880723,-0.016301495488393214,-0.011800391913519781,-0.022117097294307553,0.012187855494546485,-0.0169669387667849,-0.0068152192507957565,-0.006488492470071994,-0.016341257228500883,-0.039576668588322206,-0.02438728696121606
2015-06-12,0.0011382967652020515,0.003240899077969317,0.008685151197857177,0.00882043399863286,-0.002012685725152341,0.0016286464622048413,0.004226738271879471,-0.0007760631599303958,-0.0050323145280732895,0.0011437544920374076,0.0009878488678485287,0.002976557853264339,0.0031083324037355364
2015-06-19,-0.00795901763238882,-0.0044730054812938125,-0.0021148274350221152,0.01669168359635753,0.004257675213672485,0.011380863844728584,0.01532588682795999,0.0057832171378704444,0.012807020190683138,0.008692183611312077,0.010226972581043325,0.009580730544889393,0.017172104352879636
2015-06-26,0.014326686091096663,0.004171817917581366,0.011959041403318826,-0.02223770958052973,-0.007251224739801554,-0.01569697003378978,-0.002815540752792889,-0.013559578753929435,-0.005642017828246693,-0.004696144036266947,-0.010389905358561435,-0.03233194811907736,-0.026815156130314932
2015-07-03,0.0028249044843748905,-0.0037561916593370492,-0.026772249870802955,-0.0071072800258976665,0.0017589202855716746,0.007125735165210756,-0.025058200586686508,0.007396688578102273,-0.012080070157816536,-0.01196248665228139,0.006191632047867213,0.008899110368112861,0.0027669953808984182
2015-07-10,-0.027042397700584364,-0.033685534465146216,0.0050014805984732735,-0.0024159293781312874,0.0005638807353622877,-0.00028666424478362984,0.002827718324764472,-0.003550848265757356,-0.0027788848557552814,0.0008200497167831777,-0.002764481615204928,0.0004307397522362866,0.021679152804857882
2015-07-17,-0.02431960755458984,0.008324804265642527,0.015396546564856228,-0.025473104245287037,-0.001239143693112954,0.004013048271726438,0.013131257160379217,0.0035635017196586904,0.0551786249268591,0.024098210309199786,0.0017880798785934182,0.02300699797935679,0.009644744898406277
2015-07-24,-0.042136501138501425,-0.0438600446413594,-0.02144274575689975,-0.030372784219168225,-0.016236372972337487,0.007044497516124348,-0.03323806872812152,0.0035507510594756653,-0.021921238161407675,-0.02108409036331582,0.0007153730306606043,0.022489667461083718,-0.005604364303604781
2015-07-31,-0.025402706140534748,0.0016193564051940612,0.013930381764164057,-0.0039866936405175135,0.00825185753813007,0.006048830467928479,0.0113508116083183,0.004142221435269544,0.0076510545258743345,0.01201911718731652,0.004905889443991507,0.009391474484778506,0.011912639128413227
2015-08-07,-0.01907178861007952,-0.022090316280902078,-0.0026243503835389204,-0.002668433989159724,-0.009865558705439703,0.0014489963839408038,-0.025048937240311098,-0.0012924082925962477,-0.014649484865736362,-0.01211390461149997,-0.005060384979168053,0.016987783616643215,-0.002658566682657848
2015-08-14,-0.006480986391917076,-0.021212408940162297,-0.009441295804281102,0.02102242633697582,-0.003805559759731514,-0.0015975535740582192,0.004004060410216281,-0.0038837877216866268,0.001813030269758542,0.007069149291487609,-0.0033903756027191534,-0.003056151328137635,0.013199591153655321
2015-08-21,-0.03392035249110936,-0.07824361014348225,-0.06374997940250793,0.040056142633764225,-0.010650796787205818,0.013080888713427052,-0.04428385422368586,0.005112146365515269,-0.07338682009473152,-0.05534346892166864,0.004028788552673301,0.01968390049023494,-0.02066900868224253
2015-08-28,0.03443612639601601,0.031450463286331054,0.008344332595512371,-0.021866286018476844,0.010530998743936815,-0.010310505278618765,0.005129141888032818,-0.005689282079050839,0.031445297346271106,0.007329748482220344,-0.004190559698054597,-0.03196182075399445,-0.030954346675858724
2015-09-04,-0.0071800380892353965,-0.04854956525993914,-0.0465078082461845,-0.01113154662781457,-0.00019155494011413587,0.005615176374317743,-0.02378477714696947,0.009092996849759727,-0.03275909910833685,-0.033570875240675924,-0.004145607529881912,0.004791510892537598,-0.04699016891545216
2015-09-11,0.0013148418418584829,0.04107021326172089,0.031765434341779475,-0.01237319032553863,0.006281897854307994,-0.0036459267555353225,0.020465886013224077,-0.00379104841829081,0.03337884312023043,0.02154828464900671,0.0008110038749320481,-0.010515155128346998,0.024930708592659778
2015-09-18,-0.01444515712351535,0.011058548216582142,-0.01043059238277555,0.028730174426810917,-0.007514342310071975,0.005722809291954123,0.004688427833797526,0.0054489261975825265,0.0003440225167552491,-0.0013923955370783725,0.001981796532865232,0.005848747299944446,0.031081277910072425
2015-09-25,0.009327056376949194,-0.04227063448953727,-0.02312158730187186,0.005493988454820853,-0.020733841896927285,-0.002984740938311914,-0.03439532230721887,-0.0042151820081840485,-0.02306585002269468,-0.013302373735788242,-0.009800200064114972,-0.004586579303894611,-0.0033731450129291796
2015-10-02,0.0,0.04444456447770273,0.017751682372974642,-0.007467441153403809,-0.014680292089726876,0.015017006435012803,-0.007090673117492896,0.007043988004629798,0.01059076796590186,0.011148359165910504,0.014551419990510794,0.026976401056094668,0.015539684657194242
2015-10-09,0.04026407240383656,0.06205636532903269,0.043946603189201516,0.017249334064235677,0.03238733138441807,-0.008032142952479004,0.046189733742643346,-0.0006881571965841049,0.024228101016300352,0.03246167929146737,-0.0034922410237516743,-0.018304485464461617,0.033089313746801574
2015-10-16,-0.02157361132742719,0.008625714204943069,0.003439816851734001,0.01461166300221306,0.001997544917748506,0.005491596613148353,-0.0027643877653420468,0.007145325776431788,0.014925933544378545,0.009635999187904032,8.992803230811752e-05,0.013493621795807487,0.012913010604622466
2015-10-23,-0.027237402190327997,0.0011035592972357122,0.013059134938828265,-0.008800763468486017,0.006449206610734004,-0.005092054005978008,0.0037254626225451393,0.001452899740977509,0.04309996377513303,0.0208587005182026,-0.00026910485395537087,-0.005890572187524423,0.008873718634970551
2015-10-30,0.013333400513461768,-0.03912935146771401,-0.015307890251112122,-0.01973091433401064,-0.003029046833039284,-0.004279316446969106,-0.004402321280310706,-0.006316016206777575,0.004876923335680683,0.0020240879539874523,-0.002696359030841977,-0.003409295009060953,-0.010282278608525819
2015-11-06,-0.018421010643133506,0.012331468306652216,-0.002781871585218143,-0.047575520882413125,-0.007467651280132048,-0.013915906030225966,0.033639986536806,-0.011534640718774636,0.012882581022262363,0.010147630959989495,-0.010815159241634342,-0.028673962755544458,-0.020903926506677606
2015-11-13,-0.04222523532766842,-0.04985828070947851,-0.027075870375562028,-0.005187328755452247,-0.018215625517496115,0.004080973751331873,-0.04319751019692941,0.0033988794681845125,-0.04312237925751772,-0.035707456274558624,0.000547419788532677,0.0057143857744770266,-0.02275617298534649
2015-11-20,-0.00769764208154855,0.047107741376055445,0.02749204431597474,-0.004538443721352925,-0.0019279606846851483,0.0014174825605270946,0.024020012338392682,0.004255600448051178,0.04224336885556279,0.03342567803599006,0.007101848858827475,0.006432993354900773,0.03636829300509037
2015-11-27,0.007051982196624618,-0.03359880647821656,-0.0036112666464530596,-0.0178484470196294,0.003139201235498268,0.0038692800575841346,0.024056409124677325,0.0019893401612389727,-0.001484842018601329,0.0011942312948272082,0.0022598574299428353,0.004317608768775072,0.009593544969015433
2015-12-04,-0.00630248217555196,-0.0017677883523917748,0.002306376239894492,0.027357991536458348,-0.0005049995768047211,-0.004001591973238017,-0.01538218879250497,-0.0024336643785962675,0.007261011951593899,0.0002862771091172167,-0.0038788068718667024,-0.001109806526755297,-0.011127815246959827
2015-12-11,-0.046511577991930175,-0.06877219298511195,-0.043885418025388034,-0.008748279773911127,-0.03798761943581641,0.011155736585809928,-0.0498384910541283,-0.00043381574014833557,-0.037780334270541616,-0.036923781403515044,-0.0009053412872594979,0.026371877744362893,-0.01808058062234774
2015-12-18,-0.019216435642573804,0.03486540734423871,0.0030943385280317592,-0.010377263975273388,0.00012593152475437464,-0.0048621666232614436,-0.0038425443618862465,-0.006336612325406832,-0.005637391905634281,-0.0033168248164189285,-0.004441891250027363,-0.004282544124034615,0.018284855323681848
2015-12-25,0.009042811373410009,0.02647036358251853,0.02745399016943595,0.009898100031051404,0.017413252527199052,-0.0027783431303461947,0.031547856589537515,0.0035207527434508723,0.025129761389367955,0.02829710375408645,-0.0005462176348748349,-0.009287513691173643,0.01832686909093062
2016-01-01,-0.002240379757595168,-0.024545590433807996,-0.0119466663101635,-0.015429441244039221,0.001118232841111011,-0.003586000507125986,-0.016419053106163983,-0.00471395271831454,-0.006483603675183747,-0.008800017247516334,-0.0008199165246619566,-0.010260321758173041,0.003903014596855048
2016-01-08,-0.04191615553059158,-0.08325565456454131,-0.06454392516060137,0.041592758316404854,-0.013155155068739766,0.01477463085447428,-0.07787281528812373,0.005526014021879577,-0.07017709050457777,-0.058615661714467526,0.006473379884348374,0.023055242657675112,-0.028471060756884325
2016-01-15,-0.05703124063651599,-0.035581089945517674,-0.030402070038313633,-0.01514003093774341,-0.020246111320639804,0.007839177711540746,-0.03591707582207315,-0.004361485541993004,-0.030477998125683525,-0.02141524455407484,-0.0013589468624043421,0.019374474458648816,-0.024399294897598622
2016-01-22,0.02734052683319632,0.03056919454579421,0.022906475831219852,0.008839336594542724,0.011808779112072232,-0.0011109411235301625,0.012484826575433816,-0.0052565163955620164,0.029056129937053532,0.014429544398194105,-0.002630815806998532,-0.003260358262244467,0.011115379997966413
2016-01-29,0.03064514808504204,0.04227764187932803,0.01835541125944018,0.01857139950706843,0.0058350992976123894,0.011495187304890742,0.015684974866425394,0.005372523637306337,0.003469285041244774,0.016795934243917454,0.01318811330935099,0.015636974025663664,0.007590589462179054
2016-02-05,-0.019561867549456102,-0.018318679094682433,-0.03010104752056153,0.05021040579534386,-0.018998578113024855,0.007333179339497953,-0.04778505711705294,-0.003540796186706996,-0.05771618568726655,-0.029785417517466994,-8.964420597901146e-05,0.01307334862003362,-0.01922318030417247
2016-02-12,-0.0023942387027628964,-0.022992277953787332,-0.02843346894266008,0.053774937072099016,-0.008786062023867003,0.007563324071628408,-0.014790214356295905,0.00070534092059793,-0.0010192237173853869,-0.007022484488450331,0.0018850342267768827,0.021596718274665694,-0.04264336627883858
2016-02-19,-0.004799969678702554,0.03137795416995903,0.03136960955282708,-0.00659005386342193,0.011991664014931125,-0.0008141013127384022,0.03996271610451729,0.002378460005544092,0.03682914187552511,0.028773298769763755,-0.0022396084296315566,-0.0037258930090550146,0.04343597281964118
2016-02-26,0.012057982631688224,-0.005952413458779726,0.0005566344535399281,-0.003997288768360918,0.020479437981573367,-0.0009055761898177916,0.027277444949304064,0.010285427403316616,0.017711602740507315,0.016093601425849924,0.009249652811873066,-0.004580011190512434,0.02094684610659492
2016-03-04,0.0444795484892313,0.09181620818450043,0.04467078739721875,0.029288705382114033,0.02606764207416412,-0.010098424844866782,0.043899473469000805,0.001786738396537313,0.021656979274622623,0.027371931630566948,0.001690796210548351,-0.012008287631248615,0.03713792629335244
2016-03-11,0.022053265403668032,0.00975019922921927,0.017033453684115907,-0.009374458643067851,0.015704053355073633,-0.006598105704279655,0.004455845594161678,0.012369257485318252,0.007759899924065339,0.011624912293692669,-0.00461933928351399,-0.009642782795402982,0.016526988237107743
2016-03-18,0.010416601096046918,0.02685564080181413,0.0031402428098188384,0.0032660529075270173,0.0031657383043735,0.008671311866937925,0.013031521431255522,0.012821267806582437,0.011254697306967376,0.013188786233367056,0.013118911164666125,0.013347966031267422,0.022539613809011705
2016-03-25,-0.016936566062326297,-0.01968820843457242,-0.019999969092221237,-0.028964951020944207,-0.01274329876805358,-0.001371718232833108,-0.019050122781072876,0.00152812889282683,-0.0010244831468018134,-0.0061648199724202435,-0.003523574106922278,0.0037193980098302326,-0.014019296360339606
2016-04-01,-0.021722708779578936,0.023680856311817156,0.003549199857742602,0.005157727711484705,0.004908514949035103,0.010237908506911086,0.03656712531749662,0.011138599238087465,0.02890135814058148,0.018707582949858415,0.014232599611581298,0.010889824053232466,0.03384788659758464
2016-04-08,0.015313750106346058,-0.022547422306220533,-0.0015915006581185276,0.012828187771189103,0.0018432497091027678,0.006628395625017047,-0.018088478276775066,0.0028602707237130875,-0.01232307593911508,-0.01169506522601016,0.0011333655483738436,0.010177634647473344,-0.006333014066322473
2016-04-15,0.022624462104162024,0.035650108304180916,0.03258944913401862,-0.004306359325477294,0.011898760274005715,-0.002796129900047073,0.030611317042521957,0.0029358798482983506,0.015045990321872482,0.016039309555707204,-0.004614367121285712,-0.0009847853625162273,0.002645596753395152
2016-04-22,0.03687317278339863,-0.0008679706973867551,0.021269165591445205,-0.00025439942132543525,0.011031984853175691,-0.010401495474023581,0.014761930095392506,0.0008364980262616228,-0.015003829590520157,0.005727349761170508,-0.004460609125349402,-0.02669108261727382,-0.018829287581218046
2016-04-29,0.03698435905065911,-0.004342930696249914,-0.01864285762570539,0.048859124319719394,0.005396018003362313,0.005392216683996143,-0.014284291500894164,0.005598865346347015,-0.02991381046969077,-0.012633642798715039,0.009313058336117619,0.007946586072142825,0.0002442359067069688
2016-05-06,-0.031550100531889,-0.04536195864045656,-0.01797012395437736,-0.003801061179969034,-0.011237865810806213,0.005199116761439804,-0.013958268364561932,-0.0013746985120915989,-0.001324047809951212,-0.0029562778075563623,-0.0020023498831313047,0.010300318752067161,0.04594884157519141
2016-05-13,0.02549558979981481,-0.017057341729905584,-0.007145245142113232,-0.011933765360133353,0.003028749563294353,0.0043467601281168555,-0.011450519327813047,0.001502107893452731,-0.0007579789866980491,-0.004666606154983488,0.005233176396473471,0.014028552168428243,-0.013903216716644629
2016-05-20,0.012431096429825317,-0.0018595199157460662,0.005967755239367545,-0.016432503615515626,0.004349053868221597,-0.011362295775516618,0.010489100362444992,-0.009165356122621815,0.009194572197559925,0.0035649725682047606,-0.010065357646419915,-0.01610220624482972,-0.02796194544421715
2016-05-27,0.00954981205234895,0.027010521194194226,0.02355629947731308,-0.03416587059702958,0.0066153214176847275,-0.00027353960779707975,0.03438906420176768,0.0021863443004299654,0.03437607554927613,0.023115724961805695,0.0019284118185138865,-0.002304688967118773,0.01999009614412195
2016-06-03,0.012837832842477637,0.02418387025706714,0.0008524922053145811,0.02819576569273452,0.0026698907446129905,0.013275179055741049,0.011954920934086344,0.012566203001211917,-0.0006359976927218236,0.00019005102171898436,0.0068790177251334406,0.02813854453649589,0.009918379920222709
2016-06-10,0.02468304130744281,-0.010331002076754414,-0.026571593890539313,0.024057879175878982,0.003832221485221554,0.0050497213003168895,0.0008621833731097261,0.004985378753202374,-0.010176256811029405,-0.0009987128823343294,0.006518253688859277,0.01163421200042003,0.002248211789743104
2016-06-17,-0.005859264984788948,-0.007754024608588761,-0.012073345914841993,0.01815343455932794,-0.008350181620135344,0.002422890493773311,-0.017316987311523757,-0.0014884192634856408,-0.01988562438002517,-0.011786444590124345,-0.0036266549883090526,0.006158248768890928,0.011098027180273196
2016-06-24,-0.017026889605266105,-0.010924712692422345,-0.03005406100003505,0.016538952014769626,0.0014431333032387528,0.0043860997239089095,-0.014729201156447602,0.0033958874641752956,-0.020659385106125083,-0.015882312071884286,0.0033793116265172785,0.0012536502918703007,-0.00020084182523660843
2016-07-01,0.035309720872939154,0.062480807703480634,0.04025342294404055,0.019127013191344355,0.019433131391033198,0.009253882572591632,0.026784088736458322,0.018261061671636547,0.03634100371847171,0.03286743820906457,0.01551236813929635,0.03718160662411618,0.04525061353932469
2016-07-08,-0.04247084992947303,-0.005476978283556533,-0.010211400488668088,0.016431746360694,0.013258761691508747,0.006278399482500641,0.01769152410717223,0.010971269622424451,0.020540421302366774,0.013005236774430884,0.004186199786586187,0.0215551674823391,0.012401728622351005
2016-07-15,0.003360041785416934,0.034492592156399215,0.030950154130134244,-0.028194972526113915,0.00046762539326139496,-0.0165205017345067,0.024916367021472263,-0.010530952221703527,0.013599190902216174,0.014954172615303074,-0.009697866462324733,-0.036281736028226264,0.0034522667771721416
2016-07-22,-0.024782313180101267,0.007845682894922268,0.0014046168833492523,-0.0038631179274415395,0.006306023334055277,0.0017871158243816243,0.005848007295090385,0.0020311516101725324,0.01654719090761958,0.0065326316191354206,-0.0028349018882311006,0.002963406571483196,0.01853248977172095
2016-07-29,-0.019230880972419095,0.006672181044110825,0.017531422617424353,0.020815174397937453,-0.008819143847870081,0.008473035644800397,0.0055651307257331695,0.005270359791349266,0.013902639581419463,-0.0005525550248245414,0.007063876497206634,0.019884575312625108,0.0072998762314984145
2016-08-05,0.005602443358233566,0.01132276176725866,-0.004824194604911236,-0.011086933812604616,0.0060331240893338745,-0.009139562976895,0.010159309974632214,-0.009760593749548852,0.013451320074465256,0.004882019847535668,-0.0062606303222538795,-0.023369033525744043,-0.022930748190909456
2016-08-12,0.013927487983123044,0.023484470895322795,0.018178869398643105,-0.0011760213429241606,0.009001480194860134,0.004468326732610439,-0.0008995003357304965,0.010615935043938984,0.003596408576322707,0.001283603772189057,0.003284131728566786,0.015072301318883818,-0.0011071305611729532
2016-08-19,0.038461529522206384,0.0032014957927659626,-0.00034008602216839545,0.004474094882239266,0.0032437587043721017,-0.004626496842947692,0.006137905775651431,-0.0026664738645783004,0.0005119116068597052,0.0003661215023198494,-0.0008616080813484972,-0.009779720359759936,-0.018951501826197537
2016-08-26,-0.016534437126211277,-0.022340468263925106,-0.00714441035941682,-0.015003501997581381,-0.00034583977891256,-0.0036656471546215874,0.0009764143288750748,-0.0002434293577558977,-0.0040933369516500395,-0.005719815047209531,-0.0025002752421040553,-0.0025226360074176446,-0.003841212787710546
2016-09-02,-0.032279784684612456,0.017682470961877472,0.018159998041499925,0.004125320352851514,0.008241532239182447,0.0018384479268511722,0.011782632154669459,0.002183418748712196,0.002911615080663621,0.004970367488647431,0.0026615281895443488,0.0037738095966897145,0.015196180131058057
2016-09-09,0.01806814773657428,-0.018711512019234933,-0.015143616499145862,0.0014221403619323336,-0.013002815568556092,-0.0044847252255313386,-0.026182657397968656,-0.01240355165096052,-0.024248842473415744,-0.023308953453460846,-0.004412269851298833,-0.022433935439585828,-0.03831556432691152
2016-09-16,-0.014334381587682632,-0.005448457909035698,-0.017768725324800116,-0.013333352594921077,0.001632176156821874,0.000810997603855057,0.005031069026566692,-0.000738825922336428,0.02891016598476659,0.00547553445736626,-0.0011298103867115605,-0.005681543036262449,-0.006186595025705732
2016-09-23,0.009002713117526095,0.03067697987441509,0.030788095820783123,0.02071009129895174,0.009893690424280788,0.004860835371471417,0.02420785645616763,0.009447385778521777,0.008867113932491621,0.012278902734076613,0.011048245032383663,0.015361698402354573,0.04189648696169512
2016-09-30,0.0301990820032787,-0.004783700117543144,-0.002193729797863475,-0.015746197510408733,0.005763289768574209,0.0022396661600867507,-0.0020566719371641895,0.0024413324486525223,0.0032956148458984647,0.0014351701178305643,0.0023232199054337155,0.005043291798062954,-0.020218957113211644
2016-10-07,0.011325786466396925,0.006408565874369332,-0.009301536345113326,-0.04695957938985007,0.003176772331365374,-0.009755078522645788,-0.011110156825135498,-0.0060885547593643174,-0.0021056148837178545,-0.005825154237671382,-0.0072109050656294915,-0.024354800221934925,-0.05291665857748962
2016-10-14,0.00527005893890653,-0.021490969522216186,-0.015534538108999851,-0.00317351979453262,-0.0033273900208646845,-0.0038872120579658276,-0.0195394331144233,-0.004012267571123718,-0.011226311845223602,-0.008928462643936541,-0.0019022282940782675,-0.01739846692904823,0.011320657701377135
2016-10-21,0.004587127141149061,0.019522580189028194,0.009017029245441677,0.012315693810206252,0.005871809394409677,0.004809407377896591,0.005314460008785105,0.0073176933317957715,0.008621974679920319,0.004035576295850163,0.006064120342089474,0.013070673274780509,0.004694340143475362
2016-10-28,-0.011089297894869343,-0.01781922136558367,-0.006874103538527465,0.006207067687118428,-0.012476064164454126,-0.006953780823006461,-0.02510963222097462,-0.013386812521981262,-0.008887060417666848,-0.006729661980125146,-0.004219386484765497,-0.02145352310713644,-0.03618071810582402
2016-11-04,-0.03034303922972892,-0.027077951690801405,-0.021110963103939007,0.02311233357685305,-0.01062769111119044,0.006319198050048103,-0.019401518955377672,0.0021371376443450885,-0.029462272983604598,-0.01877321672764154,0.0021619516610558165,0.01181609029321451,-0.020260902656938917
2016-11-11,-0.019727843757405106,-0.03840808458512124,0.00848498742014181,-0.058606004914362964,-0.01776905519176797,-0.030676068451795713,0.10039741551753512,-0.02259687093043461,0.01891800832930568,0.03773662628462393,-0.014151470088835327,-0.07362992504671162,-0.0035524133524039714
2016-11-18,0.01804298955125283,0.0011573909401836335,-0.0148991529932343,-0.016652407973114847,0.013897535409549633,-0.013629673041585577,0.02850159861252477,-0.01261863237281291,0.013126146226853708,0.009610996834354957,-0.008139803412705038,-0.009750686684568466,0.004838484025810219
2016-11-25,0.02317655843655042,0.019080880591176408,0.010498144684363053,-0.022058192634556772,0.012998416603249963,-0.0026504834417788725,0.02351360856786555,0.0,0.012615175318132277,0.013821888466106103,-0.0017653333836815666,-0.0002484432054185026,0.01596481661595206
2016-12-02,0.039307181051834394,-0.0036881210180119695,-0.0014085510538880408,-0.00417370764724001,0.0003670502519834695,-0.0004831537959208987,-0.02364445343271726,0.0010868828597356828,-0.026094273436104487,-0.008306582741537616,0.0006496217935381132,-0.008093176904146349,-0.0022443778517443613
2016-12-09,0.0,0.029897437489041723,0.035443263647572554,-0.015516299921882748,0.01300073538839186,-0.005609197745691796,0.0566079142202951,-0.0017187842041459511,0.03284333466018152,0.031091017558213085,-0.0013284792361394349,-0.017558700052374143,0.04012486175165497
2016-12-16,0.0025640862481677296,-0.02819972367398571,-0.010047525415373126,-0.021286217768486493,-0.005088095341450383,-0.009083675004024294,-0.017352408813885112,-0.005163387811139453,0.00379677559351399,-0.0006341341201139272,-0.015159295168663989,-0.003063955177486366,-0.006970472837457886
2016-12-23,-0.0063939655597698986,-0.013600201489470942,0.002518057873303281,-0.0011106223340368038,0.009729233701444073,0.004681494282463783,0.005085111642880946,0.009069698778197743,0.005016635430969307,0.002977258807038252,0.011971804373554162,0.010407242061203581,-0.0013725950873800796
2016-12-30,0.019305116556729063,0.021295015451226584,0.0008669210302967301,0.015565647182669506,-0.0005771878121485496,0.008272342833135715,-0.008747275433365953,0.0073070138999664636,-0.014309507943863542,-0.009658260654263118,0.006671615840851297,0.00914848525537626,0.021158541050952273
